loan_status,term,home_ownership,emp_length,verification_status,installment,monthly_inc,PaymentToIncome,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc
1,60,3,8,3,232.58,5000.0,0.046516,18.4,0,1,9,0,12398,0.297,30
1,36,3,10,1,326.65,4583.333333333333,0.0712690909090909,11.72,0,0,15,0,1104,0.046,22
1,60,3,10,3,106.44,6083.0,0.0174979450928818,19.18,0,1,21,0,32277,0.591,50
1,36,3,5,3,50.86,3983.3333333333335,0.012768200836820082,19.31,0,3,13,0,9871,0.9570000000000001,26
1,36,3,3,2,411.71,13333.333333333334,0.030878249999999996,14.4,0,3,17,0,24363,0.589,26
0,36,4,3,1,58.75,953.3333333333334,0.06162587412587412,18.46,0,1,10,0,2538,0.5770000000000001,11
0,36,2,3,3,121.31,3800.0,0.03192368421052632,28.18,0,0,7,0,6940,0.179,22
1,36,2,2,1,381.04,2500.0,0.152416,24.44,0,0,6,0,10343,0.6940000000000001,10
1,60,3,6,3,88.7,2400.0,0.036958333333333336,0.54,0,2,7,0,437,0.084,13
1,36,3,0,2,164.86,3200.0,0.05151875,20.59,0,3,12,1,6811,0.342,28
1,36,2,9,2,778.59,6250.0,0.1245744,11.7,0,0,4,0,8593,0.637,17
1,36,4,2,1,151.13,3666.6666666666665,0.04121727272727273,18.38,0,1,8,0,8504,0.25,11
1,36,2,0,2,132.69,2040.0,0.06504411764705882,29.46,0,0,5,0,4660,0.47100000000000003,15
0,36,2,2,2,266.99,7625.0,0.03501508196721312,19.36,0,0,9,0,14705,0.987,22
1,36,2,1,2,373.33,4166.666666666667,0.08959919999999999,7.25,0,0,13,0,10838,0.193,26
0,60,3,5,2,430.78,5000.0,0.086156,8.7,0,0,8,0,504,0.42,38
1,60,3,3,3,510.6,4916.666666666667,0.10385084745762711,11.41,0,0,8,0,9331,0.746,28
1,36,2,8,1,98.92,2733.0,0.03619465788510794,20.56,0,0,8,0,1838,0.242,13
1,36,3,6,1,561.24,8666.666666666666,0.06475846153846154,7.93,0,1,11,0,27632,0.594,28
1,36,3,2,1,284.5,13333.333333333334,0.0213375,10.32,0,0,7,0,126088,0.27,28
1,60,2,6,3,367.59,5666.666666666667,0.06486882352941176,8.06,0,1,20,0,5871,0.303,49
1,36,2,0,3,197.83,9166.666666666666,0.02158145454545455,4.36,0,1,3,0,15850,0.9059999999999999,15
0,60,3,4,1,204.99,4833.333333333333,0.04241172413793104,18.17,0,1,16,0,24673,0.287,35
1,60,3,10,3,307.83,7833.0,0.03929911911145155,11.49,0,2,11,0,12070,0.408,18
1,36,3,0,1,39.09,2500.0,0.015636,7.56,0,1,10,0,0,0.0,41
1,36,2,10,1,691.14,6666.666666666667,0.103671,23.1,0,0,11,0,34377,0.585,29
0,60,4,3,1,92.66,3500.0,0.026474285714285714,13.26,0,1,5,0,8518,0.774,16
1,60,2,0,3,344.62,3583.3333333333335,0.09617302325581395,0.42,0,0,7,0,298,0.004,10
1,36,2,3,3,527.38,4746.0,0.11112094395280236,5.14,0,2,6,0,14733,0.645,14
1,36,3,5,2,715.99,6666.666666666667,0.1073985,26.52,1,0,12,0,41845,0.73,39
1,60,3,8,3,512.13,7083.333333333333,0.07230070588235295,17.63,0,1,15,1,20738,0.754,28
1,36,2,0,2,818.35,5000.0,0.16367,9.82,0,0,7,0,7670,0.515,11
1,60,3,1,2,879.09,20000.0,0.0439545,5.61,0,2,7,0,50325,0.6679999999999999,21
0,60,3,10,2,432.49,3333.3333333333335,0.129747,21.15,0,1,15,0,18641,0.35,28
1,60,4,10,3,254.91,1500.0,0.16994,3.33,0,0,4,0,496,0.046,13
1,60,3,10,2,296.1,4634.166666666667,0.06389498291674159,6.99,0,0,7,0,3212,0.6559999999999999,23
1,36,3,5,1,496.95,6000.0,0.082825,21.52,0,1,16,0,18813,0.539,23
1,60,3,3,2,400.29,7833.333333333333,0.05110085106382979,15.03,0,0,15,0,26167,0.642,41
1,36,2,0,2,202.23,10250.0,0.019729756097560974,5.88,2,0,11,0,3330,0.156,23
1,36,2,4,1,54.29,3600.0,0.015080555555555555,9.67,0,0,5,0,7355,0.675,6
0,36,2,2,1,99.5,2083.0,0.047767642822851654,19.06,0,0,10,0,1952,0.26,11
1,36,3,2,2,669.33,9271.833333333334,0.07218960651435351,11.36,0,0,20,0,35173,0.6940000000000001,46
1,36,2,8,3,212.29,3500.0,0.06065428571428571,18.09,0,2,11,0,6840,0.35100000000000003,34
1,36,2,2,1,156.1,5250.0,0.029733333333333334,0.38,0,1,6,0,1137,0.043,10
1,36,3,3,1,557.93,5458.333333333333,0.10221618320610687,22.7,0,0,24,0,21454,0.879,44
1,36,2,10,1,469.63,5166.666666666667,0.09089612903225806,14.73,0,2,8,0,27385,0.67,20
1,36,2,0,3,55.51,2000.0,0.027755,14.15,0,1,5,0,9603,0.96,8
1,36,2,7,3,296.65,3500.0,0.08475714285714285,23.23,0,1,6,0,1566,0.28,7
1,36,3,10,1,334.16,9583.333333333334,0.03486886956521739,11.42,1,0,15,0,19102,0.498,23
1,36,3,1,1,248.88,6250.0,0.039820799999999996,19.58,0,0,13,0,3056,0.115,26
1,36,2,6,3,260.53,4583.333333333333,0.05684290909090909,19.53,0,0,12,0,5381,0.556,20
1,36,2,1,1,407.87,4333.333333333333,0.09412384615384616,10.32,0,3,11,0,16733,0.456,20
1,36,3,10,1,300.1,8333.333333333334,0.036012,12.94,0,0,14,0,30630,0.316,57
1,36,2,3,1,217.78,5333.333333333333,0.04083375,11.25,0,0,7,0,6798,0.34299999999999997,15
1,60,2,4,2,874.93,8083.333333333333,0.10823876288659794,22.75,0,1,15,0,42865,0.473,25
0,60,3,2,1,229.48,5000.0,0.045896,8.58,0,1,12,0,10086,0.41,21
1,36,4,10,1,343.89,3750.0,0.091704,18.64,0,0,7,0,12965,0.523,23
1,36,2,3,1,218.97,3333.3333333333335,0.065691,10.41,0,1,8,0,6575,0.424,18
0,36,3,0,1,290.95,4583.0,0.06348461706305913,1.0,0,0,6,0,3441,0.49200000000000005,6
1,36,3,9,2,325.66,10048.25,0.03240962356629264,13.99,0,2,21,0,19358,0.314,55
1,36,3,10,1,222.41,10000.0,0.022241,9.44,0,0,9,0,7124,0.31,35
1,60,2,2,3,299.14,4100.0,0.07296097560975609,23.83,0,0,14,1,22091,0.9520000000000001,17
0,60,3,0,2,309.0,3333.3333333333335,0.09269999999999999,5.19,0,0,8,0,5663,0.521,21
1,60,3,7,1,392.45,4166.666666666667,0.094188,15.7,0,1,15,0,10564,0.40399999999999997,44
0,36,2,4,3,495.6,3750.0,0.13216,14.03,0,0,7,0,3898,0.402,12
1,36,3,10,3,77.76,1833.3333333333333,0.04241454545454546,9.38,0,0,11,0,4533,0.304,31
1,36,2,4,2,471.59,5608.333333333333,0.08408736998514116,11.34,0,1,9,0,23639,0.716,17
1,36,3,3,1,322.11,8232.0,0.039129008746355685,14.32,0,1,7,0,31844,0.612,25
1,60,2,10,2,592.09,5666.666666666667,0.10448647058823529,20.51,0,1,11,0,19561,0.8809999999999999,25
0,36,3,2,1,209.82,4680.0,0.04483333333333333,15.81,0,1,9,0,12573,0.7020000000000001,28
1,36,2,4,3,486.97,7083.333333333333,0.06874870588235295,5.15,0,0,6,0,802,0.009000000000000001,9
1,36,2,9,1,861.88,5916.666666666667,0.14566985915492958,22.62,0,0,15,0,32484,0.527,63
1,36,2,10,1,319.85,13333.333333333334,0.02398875,9.94,2,0,14,0,16143,0.815,28
1,60,2,4,1,143.89,4958.0,0.029021782977006853,14.48,0,1,10,0,11161,0.512,13
1,36,3,4,2,869.09,5083.333333333333,0.17096852459016396,19.55,0,2,15,0,6151,0.228,20
1,60,2,4,2,351.71,10116.0,0.03476769474100435,15.72,2,1,5,0,0,0.0,16
1,60,3,10,1,216.18,7000.0,0.030882857142857142,7.49,0,0,8,0,231,0.006999999999999999,21
1,36,3,4,3,396.92,3000.0,0.13230666666666668,19.13,0,0,6,0,11360,0.8809999999999999,9
1,36,3,10,1,138.01,3250.0,0.04246461538461538,15.82,2,0,16,0,6049,0.309,29
1,36,3,10,2,213.05,8000.0,0.026631250000000002,11.69,0,0,7,0,16640,0.489,21
1,36,2,6,2,449.58,3125.0,0.14386559999999998,23.26,0,1,10,0,14923,0.639,18
1,60,3,4,2,431.37,5750.0,0.07502086956521739,16.35,0,0,20,0,21624,0.18600000000000003,50
1,36,2,3,1,259.08,5000.0,0.051815999999999994,9.74,0,2,12,0,11613,0.514,29
1,36,2,10,3,206.48,2750.0,0.07508363636363637,16.11,0,1,16,0,6696,0.18,23
1,60,2,0,3,143.41,2513.3333333333335,0.057059681697612726,22.88,2,1,5,0,6096,0.598,6
1,36,2,2,3,134.76,3333.0,0.04043204320432043,1.8,0,1,4,0,2831,0.322,4
1,60,2,3,1,389.01,3083.3333333333335,0.12616540540540538,13.3,0,0,7,0,6189,0.695,37
1,36,2,10,2,81.72,3333.3333333333335,0.024516,5.82,0,1,6,0,5586,0.42,15
1,36,2,1,1,111.77,3674.5,0.030417743910736154,12.38,0,2,6,0,1060,0.086,9
1,60,3,0,1,280.91,6666.666666666667,0.0421365,5.2,0,2,14,0,4614,0.052000000000000005,51
0,60,3,0,2,167.14,3333.3333333333335,0.05014199999999999,23.28,0,1,10,0,38654,0.541,30
0,36,2,0,1,70.32,2000.0,0.03516,2.55,0,0,8,0,0,0.040999999999999995,14
1,36,3,1,2,102.93,10000.0,0.010293,16.86,0,3,22,0,14135,0.542,54
1,36,3,3,2,180.72,5833.333333333333,0.03098057142857143,6.65,0,1,6,0,9785,0.593,12
1,36,3,4,2,815.52,11229.0,0.07262623563986108,5.92,0,0,9,0,2769,0.046,27
0,60,2,10,2,105.5,5000.0,0.0211,18.66,4,3,4,0,0,0.2489,18
1,36,3,4,1,167.73,4416.666666666667,0.0379766037735849,3.22,0,2,12,0,4341,0.904,25
1,36,3,10,1,64.53,10500.0,0.006145714285714286,11.22,0,3,9,0,13948,0.7190000000000001,46
1,36,2,10,1,170.52,6043.0,0.028217772629488665,19.71,0,0,3,0,55535,0.9740000000000001,8
1,36,3,0,2,481.42,2500.0,0.19256800000000002,4.08,0,0,11,0,24665,0.053,20
1,36,2,0,2,333.08,3333.3333333333335,0.09992399999999999,11.61,0,1,12,0,4012,0.138,30
1,36,3,10,2,278.48,6250.0,0.0445568,12.61,1,0,10,0,8369,0.266,23
0,60,4,10,2,638.25,5833.333333333333,0.10941428571428571,13.44,0,0,11,0,24946,0.835,21
1,60,4,7,2,226.07,3500.0,0.06459142857142856,13.51,0,0,7,0,1741,0.187,15
1,36,2,1,3,327.36,3500.0,0.09353142857142857,13.0,0,1,4,0,13536,0.485,4
1,36,3,4,2,269.52,7500.0,0.035935999999999996,7.68,0,1,11,1,11753,0.361,19
1,36,3,2,2,337.62,3833.3333333333335,0.08807478260869565,22.36,0,0,12,0,16049,0.973,34
1,36,3,10,1,671.33,10850.666666666666,0.061869931187023844,1.77,0,0,3,0,3157,0.789,11
1,36,2,4,1,109.49,1583.3333333333333,0.06915157894736843,24.32,0,1,8,0,2357,0.08800000000000001,12
1,36,3,1,1,202.31,3825.0,0.05289150326797386,15.24,0,0,10,0,13010,0.368,20
1,36,2,10,1,532.8,3666.6666666666665,0.14530909090909092,17.4,0,0,16,0,17070,0.247,29
1,60,3,0,2,477.71,10833.333333333334,0.044096307692307685,17.7,0,3,13,0,13790,0.556,39
0,36,2,4,1,106.62,4925.0,0.021648730964467008,12.87,4,0,2,0,0,0.0,13
1,36,2,5,3,226.38,4166.666666666667,0.054331199999999996,6.31,0,0,5,0,8757,0.625,10
1,60,3,5,2,168.67,7776.0,0.021691100823045265,6.03,0,2,9,0,15174,0.6859999999999999,14
1,36,3,10,3,230.8,9500.0,0.024294736842105265,24.15,0,1,17,0,42445,0.7659999999999999,37
1,36,3,5,2,158.06,20833.0,0.007587001392022273,6.29,0,2,6,0,8101,0.7040000000000001,27
1,36,3,4,3,160.45,12083.333333333334,0.013278620689655171,1.6,0,2,4,0,11523,0.795,6
1,36,2,3,1,203.59,4166.666666666667,0.0488616,10.03,0,1,8,0,16332,0.907,10
1,60,3,6,1,99.08,5300.0,0.01869433962264151,14.0,0,0,13,0,38566,0.154,33
1,36,2,0,3,40.72,3500.0,0.011634285714285713,11.89,0,2,11,0,506,0.054000000000000006,17
0,36,3,10,3,285.52,10225.666666666666,0.02792189588290902,15.59,0,2,16,1,35329,0.8059999999999999,46
1,36,2,5,2,392.81,4729.583333333333,0.08305382785657651,19.05,0,1,17,0,3181,0.272,37
1,60,2,2,2,449.24,3500.0,0.12835428571428573,1.31,0,0,4,0,1194,0.07400000000000001,4
1,36,4,10,1,342.47,6166.666666666667,0.055535675675675675,7.52,1,0,3,0,463,0.9259999999999999,32
1,36,2,0,1,253.58,6875.0,0.03688436363636364,11.42,0,1,8,1,12844,0.518,13
1,36,3,10,2,98.26,4627.5,0.021233927606699083,17.5,0,0,7,0,9631,0.172,16
1,36,2,2,1,231.57,16666.666666666668,0.013894199999999999,15.46,0,0,17,0,119420,0.951,26
1,36,4,0,3,641.79,5283.333333333333,0.12147444794952682,18.19,0,0,6,0,17998,0.887,12
0,36,2,3,1,161.93,3336.6666666666665,0.048530469530469536,19.12,0,0,8,0,10625,0.6559999999999999,13
1,60,3,3,2,386.97,6341.0,0.061026651947642334,9.21,0,0,6,0,10279,0.551,24
1,60,3,10,2,410.65,9167.0,0.04479655285262354,16.94,0,3,11,0,8620,0.248,30
1,36,3,0,1,267.74,7500.0,0.03569866666666667,10.59,0,2,15,1,9304,0.28300000000000003,36
1,36,2,1,2,476.3,8333.333333333334,0.057156,14.76,1,0,7,0,2778,0.253,15
1,36,2,4,1,211.17,3500.0,0.06033428571428571,24.57,1,2,9,0,5585,0.963,29
1,36,3,0,1,180.95,8083.333333333333,0.022385567010309276,17.15,0,1,10,1,29243,0.9620000000000001,16
1,36,2,10,1,97.64,4307.0,0.022670071975853263,14.86,1,0,6,0,10513,0.828,13
0,36,2,9,2,477.06,4500.0,0.10601333333333333,6.71,0,2,10,0,16826,0.813,18
1,36,3,10,2,278.48,4166.666666666667,0.0668352,11.06,0,0,10,0,19445,0.235,15
1,36,3,1,1,120.64,6684.0,0.018049072411729504,11.79,0,0,15,0,8530,0.175,38
1,60,3,10,1,221.74,2500.0,0.088696,24.6,1,2,14,0,6283,0.287,26
1,36,2,5,2,268.06,2618.0,0.10239113827349122,13.87,0,0,6,0,4179,0.39799999999999996,9
1,60,3,10,2,805.17,39166.666666666664,0.020557531914893616,8.44,0,0,13,0,16968,0.33799999999999997,36
1,60,4,8,2,395.78,4166.666666666667,0.09498719999999998,7.92,0,1,5,0,12061,0.442,13
1,36,3,10,1,583.95,9583.333333333334,0.06093391304347826,5.28,0,0,8,0,22435,0.583,15
1,60,2,3,3,280.91,3416.6666666666665,0.08221756097560977,22.77,0,1,13,0,9967,0.789,15
1,36,3,7,1,394.92,5416.666666666667,0.07290830769230769,9.08,0,0,12,0,22568,0.508,26
1,36,2,2,1,284.47,5083.0,0.05596498131024986,16.11,0,1,10,0,9836,0.698,24
1,60,3,3,1,221.74,6750.0,0.03285037037037037,10.83,0,0,7,0,10116,0.542,26
0,60,3,0,2,394.48,3000.0,0.13149333333333335,13.2,0,3,26,0,5876,0.131,28
1,36,2,3,3,272.65,7916.666666666667,0.03444,6.71,0,1,5,0,4165,0.7440000000000001,22
1,36,3,10,1,175.18,6666.666666666667,0.026277,26.89,0,2,16,0,45668,0.519,59
1,36,3,3,1,373.33,7375.0,0.05062101694915254,8.39,0,1,8,0,2029,0.069,39
0,36,4,10,2,306.38,3900.0,0.07855897435897435,21.72,0,1,22,0,19616,0.607,28
1,36,2,3,1,334.16,4333.333333333333,0.07711384615384617,9.51,0,0,7,0,11931,0.759,14
1,36,2,10,3,597.34,5000.0,0.119468,15.24,0,2,9,0,14064,0.9570000000000001,13
1,36,2,4,1,279.34,2083.3333333333335,0.13408319999999999,18.82,0,1,6,0,10579,0.47200000000000003,7
1,36,3,10,2,203.42,2500.0,0.081368,19.96,0,2,6,0,6546,0.8079999999999999,17
1,36,3,10,1,396.17,6166.666666666667,0.06424378378378379,4.3,1,1,18,0,12293,0.20600000000000002,33
1,60,2,3,2,97.12,3683.0,0.026369807222373066,4.37,0,0,4,0,7291,0.81,5
1,36,2,0,1,236.88,3083.3333333333335,0.07682594594594594,24.31,0,2,13,0,6422,0.145,30
1,36,3,10,1,161.32,5417.0,0.029780321211002398,15.3,0,0,10,0,32772,0.653,20
1,36,2,6,1,182.42,5000.0,0.036483999999999996,16.36,1,0,11,1,2238,0.124,25
1,36,3,0,1,184.49,10000.0,0.018449,9.35,0,1,25,0,2379,0.40299999999999997,36
1,36,2,2,1,340.18,20833.333333333332,0.016328640000000002,10.51,0,2,8,0,89156,0.992,19
1,36,2,10,2,737.99,6883.333333333333,0.10721404358353512,5.64,0,0,7,1,5686,0.693,19
0,36,2,3,1,240.17,2766.5,0.08681366347370323,4.66,0,0,3,0,4444,0.838,4
0,36,2,2,2,222.58,2500.0,0.089032,22.08,0,0,11,0,4421,0.899,14
1,36,2,4,3,48.96,2500.0,0.019584,2.28,0,0,3,0,1887,0.82,4
1,60,2,5,3,285.84,3500.0,0.08166857142857142,18.54,0,0,11,0,7836,0.552,29
1,60,3,3,2,481.72,6333.333333333333,0.07606105263157896,24.69,0,1,10,0,9699,0.802,19
1,60,2,5,3,320.65,3333.3333333333335,0.09619499999999999,16.95,0,2,11,0,9114,0.6559999999999999,20
1,60,4,9,3,126.94,3333.3333333333335,0.038082,7.83,0,1,9,0,7082,0.35200000000000004,20
1,36,2,10,1,243.49,2916.6666666666665,0.08348228571428572,21.33,0,0,8,0,8057,0.326,21
1,36,2,7,2,401.6,4416.666666666667,0.09092830188679245,20.15,0,0,7,0,18154,0.544,29
1,36,2,1,2,403.42,3833.3333333333335,0.10524,19.57,0,1,10,0,27261,0.8740000000000001,33
1,36,2,5,3,46.26,2200.0,0.021027272727272728,11.88,0,1,6,0,1647,0.311,8
1,60,2,10,2,306.36,11666.666666666666,0.026259428571428572,12.47,0,3,8,0,9944,0.507,32
1,36,3,4,2,287.53,7083.0,0.04059438091204291,0.0,0,1,7,0,1343,0.031,29
1,36,2,2,1,375.38,9166.666666666666,0.040950545454545455,7.04,0,0,7,0,10667,0.51,16
1,36,3,10,3,410.75,7500.0,0.054766666666666665,13.73,0,3,11,0,9101,0.429,33
1,36,2,1,2,799.49,10416.666666666666,0.07675104,10.41,0,1,8,0,9474,0.21,33
1,36,4,0,3,120.22,4000.0,0.030055,8.5,0,0,2,0,0,0.0,5
1,36,3,0,3,93.85,3833.3333333333335,0.02448260869565217,2.38,0,0,8,0,2748,0.314,29
1,36,2,3,2,241.72,3341.6666666666665,0.0723351620947631,23.01,0,0,8,1,13801,0.812,30
1,60,3,5,3,330.72,3166.6666666666665,0.10443789473684212,9.35,0,0,4,0,12544,0.95,7
0,36,2,10,2,301.6,4750.0,0.06349473684210527,12.84,0,0,10,0,5842,0.12,32
1,36,3,10,2,261.89,7416.666666666667,0.03531101123595505,19.02,0,0,15,0,26339,0.40700000000000003,23
1,60,2,10,2,813.15,5416.666666666667,0.15011999999999998,19.42,0,0,7,0,20474,0.732,16
1,36,4,6,1,125.94,5540.0,0.022732851985559566,0.0,0,1,10,0,1401,0.019,25
1,36,2,10,2,313.34,6933.333333333333,0.04519326923076923,3.45,0,0,10,1,6218,0.081,13
0,36,2,0,1,272.84,3500.0,0.07795428571428571,10.83,0,1,10,0,5485,0.762,30
1,36,3,10,2,115.86,5250.0,0.022068571428571427,20.11,0,1,11,0,18212,0.564,37
1,36,2,10,2,319.47,1975.0,0.16175696202531648,10.08,0,0,11,0,8596,0.297,16
1,36,2,7,1,215.46,5267.583333333333,0.04090300738795463,7.97,0,0,9,0,2625,0.249,18
1,36,3,10,1,61.87,9833.333333333334,0.006291864406779661,0.43,0,0,14,0,4709,0.185,8
1,36,3,7,2,352.12,3800.0,0.09266315789473685,19.5,1,2,12,0,5753,0.7040000000000001,28
1,60,4,5,3,322.07,5458.333333333333,0.05900519083969466,23.87,0,3,9,0,21284,0.47600000000000003,48
1,36,3,2,1,152.18,6000.0,0.025363333333333335,10.58,0,0,8,0,238,0.009000000000000001,16
1,36,2,2,2,91.62,2917.0,0.03140898183064793,13.54,0,0,4,0,884,0.804,11
1,60,3,9,2,457.42,4166.666666666667,0.1097808,16.87,0,0,14,0,35161,0.523,21
1,60,3,10,2,639.39,7291.666666666667,0.08768777142857143,2.4,0,2,10,0,1608,0.078,28
1,36,3,10,1,263.19,10000.0,0.026319,12.16,0,0,10,0,7336,0.299,20
1,36,4,5,2,391.85,19583.333333333332,0.02000936170212766,12.39,0,2,24,0,21854,0.376,61
0,36,2,1,2,83.47,1800.0,0.046372222222222224,1.67,0,2,2,0,1238,0.213,3
1,36,2,4,3,278.23,7916.666666666667,0.03514484210526316,13.14,0,3,12,0,1617,0.317,29
1,36,2,8,2,389.3,10625.0,0.03664,11.0,0,0,19,0,26794,0.542,46
1,36,2,5,1,87.75,1233.3333333333333,0.07114864864864866,5.48,0,3,8,0,1946,0.065,25
1,36,3,4,1,69.94,3750.0,0.018650666666666666,8.03,0,0,9,0,4592,0.706,11
1,36,2,2,1,539.03,3583.3333333333335,0.15042697674418604,14.82,2,2,10,0,13115,0.423,22
1,36,4,0,1,118.2,1560.0,0.07576923076923077,20.83,0,3,8,0,11740,0.833,8
1,36,2,0,1,144.41,1750.0,0.08252,4.91,1,0,4,0,1007,0.063,7
1,36,3,8,3,991.19,20000.0,0.0495595,3.77,0,2,14,0,14194,0.391,17
1,36,2,4,2,346.92,14583.333333333334,0.0237888,5.99,0,1,11,0,6204,0.278,33
1,36,2,1,1,276.12,2800.0,0.09861428571428571,19.79,0,1,8,0,7328,0.616,12
1,60,2,9,1,98.34,6558.333333333333,0.01499466327827192,12.69,0,3,12,0,3581,0.12,36
1,36,3,2,1,92.53,3750.0,0.024674666666666668,22.11,0,0,12,0,2546,0.155,19
1,36,2,6,1,81.11,2214.0,0.03663504968383017,22.31,0,0,5,1,1537,0.53,13
1,36,3,0,2,373.33,5000.0,0.074666,5.66,0,1,8,0,13725,0.40700000000000003,12
1,36,2,1,1,301.2,3333.3333333333335,0.09036,0.9,0,0,4,0,114,0.027999999999999997,12
1,36,3,0,1,224.69,1625.0,0.13827076923076922,21.23,0,0,11,0,16324,0.48,25
1,36,3,0,1,210.21,5428.05,0.03872661453007986,13.61,0,1,8,0,8471,0.444,24
1,36,2,10,1,546.2,7425.0,0.07356228956228957,16.51,5,0,12,0,10852,0.609,33
1,36,3,3,1,206.08,2666.6666666666665,0.07728000000000002,7.35,0,0,9,0,3712,0.249,44
1,60,3,10,2,122.45,2750.0,0.04452727272727273,14.94,0,8,20,0,17404,0.094,50
1,36,3,4,1,499.73,8613.583333333334,0.05801650493890464,8.57,0,0,7,0,11700,0.425,33
1,60,2,2,1,260.64,3166.6666666666665,0.08230736842105263,21.35,0,1,9,0,9438,0.609,12
1,36,2,4,1,85.42,4500.0,0.018982222222222223,22.64,0,1,7,0,7957,0.884,15
1,36,2,4,1,204.26,4100.0,0.04981951219512195,12.97,0,1,8,0,7647,0.879,11
1,60,3,10,2,803.07,15416.666666666666,0.05209102702702703,4.35,2,0,8,0,298,0.034,28
1,36,3,5,3,456.54,7500.0,0.060872,5.01,0,0,8,0,16686,0.27899999999999997,19
1,36,2,3,1,302.1,3000.0,0.10070000000000001,20.53,0,0,10,0,9941,0.387,12
1,36,2,10,2,616.72,4583.333333333333,0.13455709090909093,24.65,0,0,10,0,23840,0.318,17
1,36,2,10,1,387.21,4167.0,0.09292296616270698,10.68,0,4,13,0,13354,0.212,63
1,36,4,2,3,354.94,10583.0,0.033538694132098645,10.0,0,3,16,0,28862,0.262,38
1,36,2,3,3,195.73,4750.0,0.04120631578947368,3.16,0,1,4,0,1831,0.05,19
1,36,2,9,3,33.94,4166.666666666667,0.0081456,18.82,6,0,6,0,531,0.442,16
1,36,3,4,3,89.5,4500.0,0.01988888888888889,11.04,1,0,6,0,419,0.838,10
1,36,2,2,3,159.74,5250.0,0.030426666666666668,13.79,0,1,8,0,5163,0.281,20
1,60,2,4,2,533.23,5750.0,0.09273565217391305,18.02,0,2,12,0,27409,0.8959999999999999,27
1,36,3,3,1,417.58,5000.0,0.08351599999999999,11.8,0,2,7,0,5082,0.8759999999999999,9
0,36,2,2,1,309.29,4167.0,0.07422366210703145,20.69,0,0,8,0,22473,0.504,14
1,60,2,0,2,440.17,4166.666666666667,0.10564079999999999,22.99,0,2,9,0,14783,0.349,24
1,60,3,10,2,418.74,4166.666666666667,0.10049759999999999,4.54,2,3,9,0,3492,0.105,37
1,36,2,5,1,334.16,4666.666666666667,0.07160571428571429,19.33,1,0,14,0,21282,0.588,22
1,36,3,3,1,206.82,3333.3333333333335,0.062046,12.39,0,0,6,0,11092,0.396,26
1,36,2,0,2,895.5,5250.0,0.17057142857142857,20.29,0,0,6,0,23742,0.873,18
1,36,2,10,1,45.5,3500.0,0.013,9.03,0,0,8,0,7179,0.561,15
1,36,3,5,2,1095.16,10416.666666666666,0.10513536000000001,11.79,0,0,11,0,44017,0.45,28
1,36,2,3,2,902.94,7500.0,0.12039200000000001,20.97,0,0,17,0,34583,0.73,39
1,36,2,2,1,303.27,4333.0,0.06999076852065543,3.9,1,0,8,0,4164,0.18,20
1,36,3,10,2,648.83,10000.0,0.06488300000000001,12.82,0,0,15,0,14428,0.267,27
1,36,2,5,1,246.28,4166.666666666667,0.0591072,19.08,0,0,4,0,8725,0.371,23
1,36,3,5,1,644.21,6833.333333333333,0.09427463414634148,8.25,0,1,13,0,16835,0.158,31
1,36,2,4,1,300.3,6666.666666666667,0.045045,9.27,0,0,8,0,6269,0.25,11
1,60,3,0,3,449.15,5000.0,0.08983,7.46,0,1,6,0,11904,0.474,16
1,36,2,1,3,163.67,3500.0,0.04676285714285714,14.83,0,1,3,1,675,0.096,10
1,60,3,5,1,307.83,4666.666666666667,0.06596357142857143,18.17,0,0,8,0,18396,0.597,14
1,36,2,10,1,50.81,5597.583333333333,0.00907713150020098,17.67,0,0,8,0,3376,0.304,11
1,60,3,5,1,133.05,3247.75,0.04096682318528212,8.56,0,3,16,0,9655,0.466,21
1,60,2,2,3,316.23,5125.0,0.061703414634146345,12.86,0,1,9,0,11200,0.83,27
1,36,2,0,2,366.45,4166.666666666667,0.08794799999999998,23.71,2,0,18,0,9864,0.948,28
1,36,3,0,3,88.5,5833.333333333333,0.015171428571428572,15.15,1,0,8,0,25938,0.971,43
1,60,3,6,2,423.97,4000.0,0.1059925,26.21,0,1,9,0,9909,0.36700000000000005,23
1,60,3,6,2,478.22,11666.666666666666,0.04099028571428572,19.01,0,1,10,0,89584,0.82,18
1,36,3,10,2,265.68,6833.333333333333,0.038880000000000005,24.41,0,3,19,0,14223,0.39899999999999997,32
1,36,3,1,2,162.23,8000.0,0.020278749999999998,19.94,0,2,13,0,30755,0.6940000000000001,37
1,60,2,1,1,173.29,2500.0,0.069316,27.04,0,1,10,0,6485,0.138,42
1,36,2,0,3,492.95,11666.666666666666,0.04225285714285714,13.52,0,0,10,0,29790,0.156,31
1,36,3,4,1,161.71,10666.666666666666,0.015160312500000002,7.84,0,2,15,1,15887,0.588,22
1,60,4,3,1,406.16,3750.0,0.10830933333333334,24.1,0,2,13,0,149,0.598,20
1,36,2,6,3,159.44,1150.5,0.1385832246849196,11.04,0,0,2,0,182,0.182,7
1,36,3,10,2,556.33,9916.666666666666,0.05610050420168068,7.04,0,0,5,0,12204,0.653,20
1,36,3,10,3,214.93,3800.0,0.05656052631578948,12.92,0,2,12,0,13708,0.184,22
